published,link,title,content
2025-08-02,https://investasi.kontan.co.id/news/wall-street-anjlok-sp-500-dan-nasdaq-cetak-penurunan-persertase-harian-terbesar,Wall Street Anjlok: S&P 500 dan Nasdaq Cetak Penurunan Persertase Harian Terbesar,"KONTAN.CO.ID NEW YORK. Wall Street anjlok dengan indeks S&P mengalami penurunan persentase harian terbesar dalam lebih dari dua bulan karena tarif baru Amerika Serikat (AS) terhadap puluhan mitra dagang dan laporan ketenagakerjaan yang secara mengejutkan lemah memicu tekanan jual. Jumat (1/8), indeks Dow Jones Industrial Average ditutup melemah 542,40 poin atau 1,23% ke 43.588,58, indeks S&P 500 anjlok 101,38 poin atau 1,60% ke 6.238,01 dan indeks Nasdaq Composite ambles 472,32 poin atau 2,24% ke 20.650,13. S&P 500 mencatat penurunan persentase harian terbesar sejak 21 Mei dan indeks Nasdaq mengalami penurunan persentase harian terbesar sejak 21 April. Dengan posisi ini maka indeks S&P 500 turun 2,36%, Nasdaq melemah 2,17%, dan Dow Jones melemah 2,92% di pekan ini. Yang juga membebani pasar saham adalah koreksi 8,3% pada saham Amazon, setelah perusahaan tersebut merilis hasil kuartalan tetapi gagal memenuhi ekspektasi tinggi untuk unit komputasi awan Amazon Web Services-nya. Hanya beberapa jam sebelum batas waktu tarif pada hari Jumat, Presiden Donald Trump menandatangani perintah eksekutif yang mengenakan bea masuk atas impor AS dari berbagai negara, termasuk Kanada, Brasil, India, dan Taiwan, dalam putaran pungutan terbarunya ketika negara-negara berusaha mencari cara untuk mencapai kesepakatan yang lebih baik. Di sisi lain, data yang menunjukkan pertumbuhan lapangan kerja AS melambat lebih dari perkiraan pada bulan Juli, sementara laporan bulan sebelumnya direvisi turun tajam, menunjukkan pasar tenaga kerja mungkin mulai terguncang. Laporan tersebut secara signifikan meningkatkan ekspektasi bahwa Federal Reserve akan memangkas suku bunga pada pertemuan bulan September. ""Laporan ini tidak bisa direvisi. Bulan-bulan sebelumnya direvisi turun secara signifikan, sementara pasar tenaga kerja berada pada kecepatan stagnan,"" kata Brian Jacobsen, Kepala Ekonom di Annex Wealth Management di Menomonee Falls, Wisconsin. ""Tahun lalu, The Fed membuat kesalahan dengan tidak memangkas suku bunga pada bulan Juli, sehingga mereka melakukan pemangkasan suku bunga untuk mengejar ketertinggalan pada pertemuan berikutnya. Mereka kemungkinan harus melakukan hal yang sama tahun ini."" Ekspektasi pasar bahwa The Fed akan memangkas suku bunga setidaknya 25 basis poin pada pertemuan bulan September mencapai 86,5%, menurut FedWatch Tool CME, membuka tab baru, naik dari 37,7% pada sesi sebelumnya. Indeks Volatilitas CBOE, juga dikenal sebagai pengukur ketakutan Wall Street, ditutup naik 3,66 poin pada level 20,38, penutupan tertinggi sejak 20 Juni. Amazon menjadi penghambat terbesar bagi Dow, S&P 500, dan Nasdaq, serta mendorong indeks konsumen diskresioner, turun hampir 3,6% dan menjadi yang berkinerja terburuk dari 11 sektor utama S&P 500. Apple yang juga melaporkan pendapatan, mengalami koreksi 2,5% setelah membukukan proyeksi pendapatan kuartal berjalan jauh di atas estimasi Wall Street, tetapi CEO Tim Cook memperingatkan bahwa tarif AS akan menambah biaya sebesar $1,1 miliar selama periode tersebut. Pasar saham sempat memperpanjang penurunan setelah Trump mengatakan ia memerintahkan pemecatan komisaris Biro Statistik Tenaga Kerja AS, Erika L. McEntarfer, menyusul data ketenagakerjaan tersebut. ""(Trump) tampaknya tidak kecewa dengan lima laporan pekerjaan terakhir,"" kata Art Hogan, Kepala Strategi Pasar, B. Riley Wealth, Boston, yang mengatakan bahwa pemecatan tersebut tampak tidak teratur. ""Saya pikir ini jelas sesuatu yang terjadi di negara-negara diktator, bukan di negara-negara demokrasi."" The Federal Reserve mengatakan Gubernur Adriana Kugler mengundurkan diri lebih awal dari masa jabatannya dan akan keluar dari bank sentral pada 8 Agustus, memungkinkan Presiden Donald Trump untuk memilih gubernur baru karena ia telah meningkatkan tekanan terhadap Ketua Jerome Powell baru-baru ini untuk memangkas suku bunga."
2025-08-02,https://investasi.kontan.co.id/news/asing-net-sell-jumbo-rp-25-triliun-cek-saham-yang-banyak-dijual-sepekan-ini-1,"Asing Net Sell Jumbo Rp 2,5 Triliun, Cek Saham yang Banyak Dijual Sepekan Ini","KONTAN.CO.ID JAKARTA. Indeks Harga Saham Gabungan (IHSG) ditutup menguat pada akhir pekan, Jumat (1/8/2025), meskipun secara mingguan masih mencatat penurunan tipis. Berdasarkan data Bursa Efek Indonesia (BEI) melalui RTI, IHSG naik 0,71% atau 53,43 poin ke level 7.537,76 pada penutupan perdagangan Jumat. Namun, dalam sepekan IHSG terkoreksi tipis sebesar 0,08%. Pada perdagangan hari itu, total volume transaksi mencapai 29,09 miliar saham dengan nilai sebesar Rp 14,97 triliun. Sebanyak 357 saham menguat, 255 saham melemah, dan 189 saham stagnan. Sementara itu, investor asing membukukan aksi jual bersih (net sell) senilai Rp 74,04 miliar di seluruh pasar pada Jumat. Secara kumulatif, net sell asing selama sepekan mencapai Rp 2,5 triliun. Berikut 10 saham net sell terbesar asing sepekan terakhir: 1. PT Bank Central Asia Tbk (BBCA) Rp 2,14 triliun 2. PT Bank Mandiri Tbk (BMRI) Rp 1,07 trilun 3. PT Aneka Tambang Tbk (ANTM) Rp 216,61 miliar 4. PT Indofood CBP Sukses Makmur Tbk (ICBP) Rp 157,43 miliar 5. PT Bank Negara Indonesia Tbk (BBNI) Rp 155,19 miliar 6. PT Pantai Indah Kapuk Dua Tbk (PANI) Rp 81,4 miliar 7. PT Pertamian Geothermal Energy Tbk (PGEO) Rp 75,91 miliar 8. PT Sarana Menara Nusantara Tbk (TOWR) Rp 68,17 miliar 9. PT Pakuwon Jati Tbk (PWON) Rp 66,81 miliar 10. PT Sumber Alfaria Trijaya Tbk (AMRT) Rp 43,85 miliar BBCA Chart by TradingView"
2025-08-02,https://investasi.kontan.co.id/news/asii-dan-goto-teratas-cermati-saham-net-buy-terbesar-asing-selama-sepekan,"ASII dan GOTO Teratas, Cermati Saham Net Buy Terbesar Asing Selama Sepekan ","KONTAN.CO.ID JAKARTA. Indeks Harga Saham Gabungan (IHSG) ditutup menguat pada akhir pekan, Jumat (1/8/2025). Sementara dalam sepekan IHSG terkoreksi tipis. Mengutip data Bursa Efek Indonesia (BEI) melalui RTI, IHSG menguat 0,71% atau 53,43 poin ke level 7.537,76 pada penutupan perdagangan akhir pekan ini. Meski demikian, secara mingguan IHSG masih mencatatkan penurunan tipis sebesar 0,08%. Total volume transaksi pada Jumat mencapai 29,09 miliar saham dengan nilai perdagangan sebesar Rp 14,97 triliun. Terdapat 357 saham yang menguat, 255 saham melemah, dan 189 saham stagnan. Di sisi lain, investor asing membukukan aksi jual bersih (net sell) sebesar Rp 74,04 miliar di seluruh pasar pada hari yang sama. Secara kumulatif, net sell asing selama sepekan mencapai Rp 2,50 triliun. Meski demikian, asing juga tercatat banyak memborong saham-saham ini sepekan terakhir. Berikut 10 saham net buy terbesar asing dalam sepekan: 1. PT Astra International Tbk (ASII) Rp 386,58 miliar 2. PT GoTo Gojek Tokopedia Tbk (GOTO) Rp 379,53 miliar 3. PT Sentul City Tbk (BKSL) Rp 354,08 miliar 4. PT Telkom Indonesia Tbk (TLKM) Rp 252,98 miliar 5. PT Merdeka Battery Materials Tbk (MBMA) Rp 166,91 miliar 6. PT Barito Renewables Energy Tbk (BREN) Rp 148,29 miliar 7. PT United Tractors Tbk (UNTR) Rp 124,43 miliar 8. PT AKR Corporindo Tbk (AKRA) Rp 61,89 miliar 9. PT Dian Swastatika Sentosa Tbk (DSSA) Rp 60,55 miliar 10. PT Bank Syariah Indonesia Tbk (BRIS) Rp 56,23 miliar ASII Chart by TradingView"
2025-08-02,https://investasi.kontan.co.id/news/selamat-sempurna-smsmsiapkan-capex-hingga-us-15-juta-pada-tahun-2025,Selamat Sempurna (SMSM)Siapkan Capex hingga US$ 15 Juta pada Tahun 2025,"KONTAN.CO.ID – JAKARTA. PT Selamat Sempurna Tbk (SMSM) menyiapkan belanja modal (capex) sebesar US$ 10 juta hingga US$ 15 juta untuk tahun buku 2025. Mayoritas dana tersebut dialokasikan untuk perawatan fasilitas produksi yang telah ada, sekaligus pengembangan lini produk baru yang sejalan dengan arah teknologi otomotif global. Wakil Presiden Direktur SMSM Ang Andri Pribadi menyebut, capex perseroan tahun ini difokuskan untuk memperkuat lini bisnis non-engine, seperti HVAC (Heating, Ventilation, and Air Conditioning) serta filtrasi industri. Perusahaan juga mulai mengembangkan advanced production line untuk mendukung efisiensi dan otomasi produksi, khususnya pada segmen HVAC. Langkah ini menjadi bagian dari strategi diversifikasi SMSM guna menjaga relevansi jangka panjang, sekaligus merespons tren elektrifikasi kendaraan, termasuk munculnya truk dan alat berat berbasis listrik. “Kami fokus pada segmen heavy-duty dan kendaraan komersial yang memiliki kebutuhan khusus dan cenderung lebih tahan terhadap pergeseran teknologi kendaraan,” kata Ang kepada Kontan, Jumat (1/8). Ang menyebut outlook pasar otomotif dalam waktu dekat masih dibayangi ketidakpastian, terutama akibat meningkatnya tensi dagang global serta kebijakan tarif dari pemerintahan baru di AS. Volatilitas harga bahan baku dan energi pun diperkirakan meningkat pada 2025. Kendati demikian, SMSM tetap mempertahankan panduan kinerja secara konservatif. Untuk tahun ini, perusahaan menargetkan pertumbuhan pendapatan sekitar 8% dan laba bersih sekitar 10%, sambil menjaga margin laba tetap stabil. Saat ini, Ang bilang kinerja perseroan masih berada di atas target keuangan. Sebagai informasi, pendapatan pada semester I-2025 SMSM terpantau tumbuh 8,76% secara tahunan (YoY) menjadi Rp 2,55 triliun. Sejalan dengan itu, laba bersih perseroan juga terpantau tumbuh 18,48% secara YoY menjadi Rp 530,76 miliar. “Perseroan akan terus memantau dinamika pasar secara cermat dan siap melakukan penyesuaian terhadap panduan kinerja apabila terjadi perubahan signifikan,” pungkas Ang."
2025-08-02,https://investasi.kontan.co.id/news/indokripto-koin-semesta-coin-catat-laba-rp-256-miliar-di-semester-i-2025,"Indokripto Koin Semesta (COIN) Catat Laba Rp 25,6 Miliar di Semester I-2025","KONTAN.CO.ID JAKARTA. PT Indokripto Koin Semesta Tbk (COIN) mencatat laba bersih sebesar Rp 25,6 miliar pada semester I-2025. Emiten yang baru debut di Bursa Efek Indonesia (BEI) pada 9 Juli 2025 itu juga membukukan EBITDA sebesar Rp 56,9 miliar. Direktur Utama ndokripto Koin Semesta, Ade Wahyu, mengatakan, kinerja separuh pertama ini mencerminkan operasional yang telah berjalan penuh sepanjang tahun ini. Ini termasuk kontribusi dari anak usaha PT Central Finansial X (CFX) yang berperan sebagai bursa aset kripto. “Pencapaian ini menandai rampungnya fase konsolidasi dan transformasi kami,” ujar Ade dalam keterangan resmi, Jumat (1/8/2025). Adapun COIN mencatatkan pendapatan sebesar Rp 113,15 miliar. Sedangkan liabilitas jangka pendek berhasil ditekan dari Rp 231,95 miliar pada akhir 2024 menjadi Rp 60,70 miliar per 30 Juni 2025. Perusahaan juga mengantongi arus kas operasi positif sebesar Rp 71,17 miliar. COIN Chart by TradingView Manajemen menyampaikan keyakinan tren pertumbuhan masih akan berlanjut hingga akhir tahun, seiring dengan upaya pengembangan produk seperti derivatif kripto melalui anak usaha CFX. Produk ini dinilai berperan sebagai alat lindung nilai bagi investor ketika terjadi fluktuasi harga spot aset kripto. Sebagai informasi, COIN merupakan perusahaan induk yang membawahi dua entitas anak, yakni PT CFX sebagai bursa kripto dan PT Kustodian Koin Indonesia (ICC) sebagai lembaga kustodian aset kripto. Keduanya telah berizin dan berada di bawah pengawasan Otoritas Jasa Keuangan (OJK)."
2025-08-03,https://investasi.kontan.co.id/news/cermati-saham-net-sell-dan-net-buy-terbesar-asing-selama-sepekan-terakhir,Cermati Saham Net Sell dan Net Buy Terbesar Asing Selama Sepekan Terakhir,"KONTAN.CO.ID JAKARTA. Indeks Harga Saham Gabungan (IHSG) ditutup menguat pada akhir pekan, Jumat (1/8/2025), meskipun secara mingguan masih mencatat penurunan tipis. Berdasarkan data Bursa Efek Indonesia (BEI) melalui RTI, IHSG naik 0,71% atau 53,43 poin ke level 7.537,76 pada penutupan perdagangan Jumat. Namun, dalam sepekan IHSG terkoreksi tipis sebesar 0,08%. Pada perdagangan hari itu, total volume transaksi mencapai 29,09 miliar saham dengan nilai sebesar Rp 14,97 triliun. Sebanyak 357 saham menguat, 255 saham melemah, dan 189 saham stagnan. Sementara itu, investor asing membukukan aksi jual bersih (net sell) senilai Rp 74,04 miliar di seluruh pasar pada Jumat. Secara kumulatif, net sell asing selama sepekan mencapai Rp 2,50 triliun. Berikut 10 saham net sell terbesar asing sepekan terakhir: 1. PT Bank Central Asia Tbk (BBCA) Rp 2,14 triliun 2. PT Bank Mandiri Tbk (BMRI) Rp 1,07 trilun 3. PT Aneka Tambang Tbk (ANTM) Rp 216,61 miliar 4. PT Indofood CBP Sukses Makmur Tbk (ICBP) Rp 157,43 miliar 5. PT Bank Negara Indonesia Tbk (BBNI) Rp 155,19 miliar 6. PT Pantai Indah Kapuk Dua Tbk (PANI) Rp 81,4 miliar 7. PT Pertamian Geothermal Energy Tbk (PGEO) Rp 75,91 miliar 8. PT Sarana Menara Nusantara Tbk (TOWR) Rp 68,17 miliar 9. PT Pakuwon Jati Tbk (PWON) Rp 66,81 miliar 10. PT Sumber Alfaria Trijaya Tbk (AMRT) RP 43,85 miliar BMRI Chart by TradingView Sementara itu, investor asing juga tercatat banyak memborong saham-saham ini sepekan terakhir. Berikut 10 saham net buy terbesar asing dalam sepekan: 1. PT Astra International Tbk (ASII) Rp 386,58 miliar 2. PT GoTo Gojek Tokopedia Tbk (GOTO) Rp 379,53 miliar 3. PT Sentul City Tbk (BKSL) Rp 354,08 miliar 4. PT Telkom Indonesia Tbk (TLKM) Rp 252,98 miliar 5. PT Merdeka Battery Materials Tbk (MBMA) Rp 166,91 miliar 6. PT Barito Renewables Energy Tbk (BREN) Rp 148,29 miliar 7. PT United Tractors Tbk (UNTR) Rp 124,43 miliar 8. PT AKR Corporindo Tbk (AKRA) Rp 61,89 miliar 9. PT Dian Swastatika Sentosa Tbk (DSSA) Rp 60,55 miliar 10. PT Bank Syariah Indonesia Tbk (BRIS) Rp 56,23 miliar TLKM Chart by TradingView"
2025-08-03,https://investasi.kontan.co.id/news/pgeo-catat-kinerja-positif-di-semester-i-2025-topang-transisi-energi-nasional,"PGEO Catat Kinerja Positif di Semester I-2025, Topang Transisi Energi Nasional","KONTAN.CO.ID JAKARTA. PT Pertamina Geothermal Energy Tbk (PGEO) mencatatkan kinerja keuangan dan operasional yang positif pada paruh pertama tahun 2025, seiring meningkatnya relevansi energi panas bumi dalam agenda transisi energi nasional. Emiten energi baru terbarukan (EBT) ini membukukan pendapatan sebesar US$ 204,85 juta, tumbuh 0,5% secara tahunan (year-on-year/YoY), dengan laba bersih mencapai US$ 68,93 juta. Capaian laba tersebut telah memenuhi 48% dari proyeksi Trimegah Sekuritas dan 44% dari estimasi konsensus pasar. Secara kuartalan, pendapatan PGEO pada kuartal II tercatat naik 1,8% dibandingkan kuartal sebelumnya menjadi US$ 204,8 juta. Kinerja tersebut didorong oleh peningkatan performa pembangkit listrik tenaga panas bumi (PLTP) Kamojang dan Ulubelu. Utilisasi PLTP Kamojang bahkan mencapai 90%, jauh di atas rata-rata normal sebesar 70%. Analis Trimegah Sekuritas, Sabrina, menilai bahwa arah kebijakan pemerintah terhadap pengembangan energi terbarukan menjadi katalis positif bagi sektor panas bumi yang selama ini kurang mendapat perhatian. Ia menyebut PGEO berada dalam posisi strategis untuk menangkap peluang ini karena merupakan pemain utama di sektor panas bumi Indonesia dengan kapasitas terpasang sebesar 1.932 megawatt (MW), di mana 727 MW dikelola langsung dan sisanya melalui skema kerja sama. PGEO Chart by TradingView “PGEO adalah pemain utama di sektor panas bumi Indonesia. Dengan kapasitas terpasang 1.932 megawatt (MW), di mana 727 MW dikelola langsung dan sisanya melalui skema kerja sama, perusahaan memiliki skala dan pengalaman operasional yang solid,” ujar Sabrina dalam keterangannya seperti dikutip Minggu (3/8/2025). PGEO menargetkan peningkatan kapasitas terkelola langsung menjadi 1 gigawatt (GW) dalam dua hingga tiga tahun ke depan. Meskipun potensi tekanan terhadap laba masih ada akibat fluktuasi nilai tukar, prospek jangka menengah perusahaan tetap kuat berkat rencana ekspansi kapasitas. Salah satu langkah ekspansi terbaru yakni pengoperasian PLTP Lumut Balai Unit 2 dengan tambahan kapasitas sebesar 55 MW pada akhir Juni 2025. Selain itu, pengembangan proyek Hululais Unit 1 dan 2 (110 MW), proyek co-generation di Ulubelu dan Lahendong, serta eksplorasi wilayah kerja Gunung Tiga juga dilaporkan berjalan sesuai jadwal. “Kinerja positif PGEO mencerminkan potensi sektor EBT di Indonesia yang terus berkembang. Apalagi dengan adanya rencana ekspor listrik EBT sebesar 3 GW ke Singapura yang menjadi sinyal positif bagi masa depan industri energi bersih nasional,” tambah Sabrina. Ia juga menilai valuasi saham PGEO masih menarik, mengingat potensi panas bumi nasional yang mencapai sekitar 24 GW, sebagaimana tercantum dalam Rencana Usaha Penyediaan Tenaga Listrik (RUPTL) terbaru. Menurutnya, hal ini membuka ruang ekspansi yang luas bagi pelaku utama seperti PGEO, terlebih jika pelaksanaan Perjanjian Jual Beli Listrik (PJBL) antara Independent Power Producer (IPP) dan PLN semakin meningkat."
2025-08-03,https://investasi.kontan.co.id/news/laba-itama-ranoraya-irra-meroket-201-mencapai-rp-2658-miliar-di-semester-i-2025,"Laba Itama Ranoraya (IRRA) Meroket 201% Mencapai Rp 26,58 Miliar di Semester I-2025","KONTAN.CO.ID JAKARTA. PT Itama Ranoraya Tbk (IRRA) mencetak laba bersih senilai Rp 26,58 miliar di semester I 2025. Labanya meroket 201% secara tahunan (YoY) dibanding laba Rp 8,84 miliar di semester I 2024. Melansir laporan keuangannya di Bursa Efek Indonesia (BEI), Kamis (31/7), penjualan emiten alat kesehatan ini juga terbang 76,53% YoY mencapai Rp 590,34 miliar dari Rp 334,40 miliar. Adapun, beban pokok penjualan IRRA tercatat sebesar Rp 471,48 miliar, meningkat dibanding beban per Juni 2024 yakni Rp 267,16 miliar. Alhasil, IRRA meraup laba kotor Rp 118,85 miliar di semester I 2025. Jumlah ini mendaki dari posisi laba kotor Rp 67,24 miliar yang ditorehkan setahun sebelumnya. Saldo kas dan bank IRRA hingga Juni 2025 ada sebanyak Rp 23,35 miliar, melesat dari posisi saldo Rp 9,81 miliar per Juni 2024. IRRA Chart by TradingView Dari sisi neraca, aset IRRA bertambah dari semula Rp 1,65 triliun per 31 Desember 2024, menjadi Rp 1,90 triliun per Juni 2025. Di kurun waktu yang sama, liabilitas IRRA tampak bertambah dari Rp 1,14 triliun menjadi Rp 1,36 triliun, begitupula ekuitasnya dari Rp 512,31 miliar menjadi Rp 538,82 miliar. Pada penutupan perdagangan Jumat (1/8/2025), saham IRRA ditutup menguat 2,40% atau setara 10 poin ke level Rp 424 per saham."
2025-08-03,https://investasi.kontan.co.id/news/naik-1575-medela-potentia-mdla-cetak-laba-rp-20033-miliar-di-semester-i-2025,"Naik 15,75%, Medela Potentia (MDLA) Cetak Laba Rp 200,33 Miliar di Semester I 2025","KONTAN.CO.ID JAKARTA. PT Medela Potentia Tbk (MDLA) mencatat kenaikan laba sebesar 15,75% secara tahunan (YoY) mencapai Rp 200,33 miliar di semester I 2025. Pada periode yang sama tahun lalu, laba perseroan hanya sebesar Rp 173,06 miliar. Melansir laporan keuangannya di Bursa Efek Indonesia (BEI), Rabu (30/7), penjualan emiten distributor produk farmasi ini juga tercatat meningkat 3,73% yaitu dari Rp 7,15 triliun menjadi Rp 7,41 triliun. Secara rinci, penjualan produk farmasi mencapai Rp 5,50 triliun, naik dari Rp 4,92 triliun. Namun, penjualan produk kesehatan turun dari Rp 1,39 triliun menjadi Rp 1,10 triliun, begitupun produk alat kesehatan dari Rp 829,99 miliar menjadi Rp 815,10 miliar. Beban pokok penjualan MDLA di semester I 2025 sebanyak Rp 6,70 triliun, bertambah dari Rp 6,48 triliun setahun sebelumnya. Alhasil, MDLA membukukan laba kotor senilai Rp 713,41 miliar, tumbuh dari laba kotor Rp 665,82 miliar yang diraih setahun sebelumnya. Adapun, saldo kas dan setara kas MDLA melesat dari posisi Rp 238,69 miliar per Juni 2024, menjadi Rp 881,11 miliar di semester I tahun ini. Sementara dari sisi neraca, aset MDLA hingga Juni 2025 sejumlah Rp 6,26 triliun, bertambah dari sebelumnya Rp 5,72 triliun per 31 Desember 2024 Secara bersamaan, liabilitas MDLA berkurang dari Rp 3,52 triliun menjadi Rp 3,21 triliun, sedangkan ekuitasnya menebal jadi Rp 3,04 triliun dari Rp 2,20 triliun. MDLA Chart by TradingView"
2025-08-03,https://investasi.kontan.co.id/news/mayoritas-konstituen-indeks-lq45-telah-rilis-kinerja-keuangan-begini-hasilnya,"Mayoritas Konstituen Indeks LQ45 Telah Rilis Kinerja Keuangan, Begini Hasilnya","KONTAN.CO.ID JAKARTA. Hampir semua konstituen indeks LQ45 telah merilis kinerja keuangan semester I-2025. Mayoritas kinerjanya sejalan dengan ekspektasi maupun prediksi dari pelaku pasar. Berdasarkan data Bloomberg, ada 32 emiten yang sudah merilis laporan keuangan. Hasilnya, pertumbuhan paling tinggi ditorehkan oleh emiten milik Prajogo Pangestu. Yakni, PT Barito Pacific Tbk (BRPT) yang membukukan pendapatan sebesar US$ 3,22 miliar di semester I-2025. Ini meningkat 178,52% secara tahunan atau Year on Year (YoY) dari US$ 1,15 miliar. Dari sisi bottom line, laba bersih BRPT meroket 1.464,89% YoY menjadi US$ 539,82 juta per Juni 2025. Sebaliknya kinerja paling buruk dialami oleh PT Amman Mineral Internasional Tbk (AMMN). Pasalnya, pendapatan dan laba bersih emiten tambang tembaga dan emas ini turun signifikan. Per Juni 2025, AMMN hanya bisa meraup pendapatan sebesar US$ 182,59 juta atau melorot 88,21% YoY. Dari sisi bottom line, AMMN harus menanggung rugi bersih senilai US$ 148,72 juta berbalik dari laba US$ 475,254 juta. VP Marketing, Strategy and Planning Kiwoom Sekuritas Indonesia Oktavianus Audi menilai dari emiten menghuni indeks LQ45 yang sudah rilis kinerja, menunjukkan performa yang sejalan dengan ekspektasi. BRPT Chart by TradingView Dia bilang sebanyak 13 emiten atau 43% yang berhasil melampaui dari estimasi Earning Per Share (EPS), sementara sisanya meleset target. Menurutnya ada beberapa faktor yang menyebabkan ini terjadi. “Pertama, kebijakan suku bunga. Meski Bank Indonesia (BI) sudah memangkas suku bunga acuan sebesar 50 basis points (bps), tetapi ini masih membuat NIM perbankan ketat,” kata Audi kepada Kontan, Minggu (3/8). Ini tercermin dari kinerja PT Bank Rakyat Indonesia Tbk (BBRI) dan PT Bank Negara Indonesia Tbk (BBNI) yang meleset dari target EPS. Sedangkan, PT Bank Central Asia Tbk (BBCA) mampu melampaui target karena CASA yang kuat. Kedua, penurunan harga komoditas seperti batubara dan minyak mentah. Audi mencermati hal tersebut membuat EPS, PT Bukit Asam Tbk (PTBA) dan PT Medco Energi Internasional Tbk (MEDC) tak mencapai target. “Momentum libur dan konsumsi kebutuhan pokok yang solid seiring dengan efisiensi operasional berhasil menjaga margin, seperti EPS pada ICBP, INDF, UNVR dan AMRT yang melewati target,” jelasnya. Terakhir, belanja modal alias capital expenditure (capex) dan kompetisi harga. Audi mencermati di sektor telekomunikasi terdapat tekanan dari kompetisi tarif data dan tingginya capex untuk pengembangan infrastruktur. Associate Director of Research and Investment Pilarmas Investindo Sekuritas, Maximilianus Nico Demus menambahkan, beberapa perusahaan memang terlihat sedikit mengecewakan padahal harapannya cukup baik. PT Telkom Indonesia Tbk (TLKM), misalnya, yang diharapkan mampu unjuk gigi. Namun ternyata, kinerja TLKM benar-benar mengalami penurunan di tengah tingginya tekanan. Adapun laba bersih Telkom merosot 6,68% secara tahunan menjadi Rp 10,97 triliun di semester I-2025. Penurunan ini salah satunya disebabkan oleh lesunya pendapatan TLKM, yang turun 3,04% YoY menjadi Rp 73 triliun. “Selain itu kinerja perbankan, benar benar mengalami penurunan di tengah tingginya tekanan akan beberapa sentimen yang mendera Himbara,” ucap Nico. Namun beberapa yang sesuai proyeksi Pilarmas Investindo Sekuritas seperti BBCA, PT Indofood Sukses Makmur Tbk (INDF), PT Indofood CBP Sukses Makmur Tbk (ICBP), PT Sumber Alfaria Trijaya Tbk (AMRT) dan PT Bank Jago Tbk (ARTO)."
2025-08-03,https://investasi.kontan.co.id/news/diagnos-laboratorium-utama-dgns-merugi-rp-212-miliar-di-semester-i-2025,"Diagnos Laboratorium Utama (DGNS) Merugi Rp 2,12 Miliar di Semester I 2025","KONTAN.CO.ID JAKARTA. PT Diagnos Laboratorium Utama Tbk (DGNS) membukukan rugi sebesar Rp 2,12 miliar pada semester I 2025. Padahal pada periode yang sama tahun lalu, perseroan masih mencatatkan untung Rp 1,15 miliar. Tak hanya merugi, melansir laporan keuangannya di Bursa Efek Indonesia (BEI) pada Rabu (30/7/2025) rupanya pendapatan DGNS juga susut 5,13% secara tahunan (YoY) dari Rp 81,04 miliar menjadi Rp 76,88 miliar. Secara rinci, pendapatan dari pihak berelasi berkurang menjadi Rp 47,25 miliar dari Rp 50,07 miliar. Pendapatan dari pihak ketiga pun ikut terkoreksi menjadi Rp 29,62 miliar dari Rp 30,97 miliar setahun sebelumnya. Beban pokok penjualan DGNS di semester I 2025 berkurang dari semula Rp 45 miliar menjadi Rp 43,54 miliar.Alhasil, laba kotor DGNS menjadi Rp 33,34 miliar, berkurang dari laba kotor setahun sebelumnya Rp 36,04 miliar. Adapun, saldo kas dan bank DGNS per Juni 2025 ada sebanyak Rp 3,49 miliar, merosot dari posisi saldo Rp 8,26 miliar setahun yang lalu. Pada posisi neraca, total aset DGNS Rp 304,07 miliar di semester I 2025, bertambah dari aset Rp 300,02 miliar per 31 Desember 2024. Di periode yang sama, liabilitas DGNS Rp 110,07 miliar dari Rp 103,89 miliar, sedangkan ekuitas Rp 194 miliar dari 196,13 miliar per Desember 2024. Pada akhir perdagangan Jumat (1/8/2025), saham DGNS ditutup melemah 0,70% atau setara 1 poin ke level Rp 152."
